timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587977944653,95,HTTP Request-2,200,OK,Thread Group 1-99,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,4,0,2
1587977944654,2,HTTP Request-3,200,OK,Thread Group 1-99,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,2,0,1
1587977942950,19,HTTP Request-1,200,OK,Thread Group 1-64,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,19,0,0
1587977944653,103,HTTP Request-4,200,OK,Thread Group 1-99,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,1,0,0
1587977942954,168,HTTP Request-2,200,OK,Thread Group 1-64,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,33,0,14
1587977944654,4,HTTP Request-5,200,OK,Thread Group 1-99,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,4,0,2
1587977942951,33,HTTP Request-3,200,OK,Thread Group 1-64,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,33,0,17
1587977942958,196,HTTP Request-4,200,OK,Thread Group 1-64,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,34,0,17
1587977942950,36,HTTP Request-5,200,OK,Thread Group 1-64,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,34,0,19
1587977945061,60,HTTP Request-2,200,OK,Thread Group 1-107,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,3,0,2
1587977945065,5,HTTP Request-3,200,OK,Thread Group 1-107,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,5,0,2
1587977945064,78,HTTP Request-4,200,OK,Thread Group 1-107,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,4,0,2
1587977945063,2,HTTP Request-5,200,OK,Thread Group 1-107,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,2,0,0
1587977940145,1911,HTTP Request,200,OK,Thread Group 1-9,text,true,,1159374,815,200,200,http://bank.com/,69,0,59
1587977940145,78,HTTP Request-0,200,OK,Thread Group 1-9,text,true,,2545,113,200,200,http://bank.com/,69,0,59
1587977940785,591,HTTP Request-1,200,OK,Thread Group 1-9,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,591,0,0
1587977940921,119,HTTP Request-2,200,OK,Thread Group 1-9,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,9,0,2
1587977944746,128,HTTP Request,200,OK,Thread Group 1-101,text,true,,1159374,815,200,200,http://bank.com/,7,0,4
1587977941599,172,HTTP Request-3,200,OK,Thread Group 1-9,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,172,0,68
1587977944746,7,HTTP Request-0,200,OK,Thread Group 1-101,text,true,,2545,113,200,200,http://bank.com/,7,0,4
1587977941638,418,HTTP Request-4,200,OK,Thread Group 1-9,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,128,0,48
1587977944754,8,HTTP Request-1,200,OK,Thread Group 1-101,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,8,0,2
1587977941684,103,HTTP Request-5,200,OK,Thread Group 1-9,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,100,0,61
1587977944754,48,HTTP Request-2,200,OK,Thread Group 1-101,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,5,0,0
1587977944755,8,HTTP Request-3,200,OK,Thread Group 1-101,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,8,0,4
1587977944754,120,HTTP Request-4,200,OK,Thread Group 1-101,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,14,0,4
1587977944755,7,HTTP Request-5,200,OK,Thread Group 1-101,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,7,0,3
1587977944710,173,HTTP Request,200,OK,Thread Group 1-100,text,true,,1159374,815,200,200,http://bank.com/,9,0,7
1587977944710,9,HTTP Request-0,200,OK,Thread Group 1-100,text,true,,2545,113,200,200,http://bank.com/,9,0,7
1587977944721,26,HTTP Request-1,200,OK,Thread Group 1-100,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,14,0,0
1587977944721,162,HTTP Request-2,200,OK,Thread Group 1-100,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,80,0,23
1587977944736,14,HTTP Request-3,200,OK,Thread Group 1-100,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,14,0,0
1587977944745,117,HTTP Request-4,200,OK,Thread Group 1-100,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,5,0,2
1587977944746,6,HTTP Request-5,200,OK,Thread Group 1-100,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,6,0,3
1587977944869,66,HTTP Request,200,OK,Thread Group 1-103,text,true,,1159374,815,200,200,http://bank.com/,9,0,8
1587977944869,9,HTTP Request-0,200,OK,Thread Group 1-103,text,true,,2545,113,200,200,http://bank.com/,9,0,8
1587977944881,7,HTTP Request-1,200,OK,Thread Group 1-103,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,7,0,3
1587977944880,55,HTTP Request-2,200,OK,Thread Group 1-103,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,2,0,0
1587977944880,5,HTTP Request-3,200,OK,Thread Group 1-103,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,5,0,3
